institucion_id|institucion|siglas|logo|url|website|tipo|descripcion|sector|modificado|publicado
536|Gobierno|G|https://www.gob.ec/|https://www.gob.ec/g||Municipal|||2020-10-12T17:18:35-0500|No
583|Gobierno Autónomo Descentralizado de Atacames|GAD-ATACAMES|https://www.gob.ec/|https://www.gob.ec/gad-atacames||Municipal||Gobiernos locales|2022-05-20T15:42:37-0500|Si
260|Gobierno Autónomo Descentralizado de General Antonio Elizalde (Bucay)|GADGAE|https://www.gob.ec/|https://www.gob.ec/gadgae|https://www.municipiobucay.gob.ec/|Municipal||Gobiernos locales|2020-05-10T20:29:20-0500|Si
426|Gobierno Autónomo Descentralizado del Cantón El Empalme|GADCEE|https://www.gob.ec//sites/default/files/2020-08/LOGOTIPO%20INSTITUCIONAL%20GADM%20EL%20EMPALME.png|https://www.gob.ec/gadcee|http://www.municipioelempalme.gob.ec/gad/|Gobiernos Autónomos Descentralizados|"El Gobierno Autónomo Descentralizado Municipal del Cantón El Empalme es el organismo que ejerce el gobierno del cantón El Empalme. Está encabezado por el Ing. Rodolfo Cantos Acosta.

Misión:

El Gobierno Autónomo Descentralizado Municipal del Cantón El Empalme impulsa el mejoramiento de la calidad de vida de los empalmenses con una gestión efectiva, transparente y participativa, enfocada en el desarrollo local, servicios de calidad, protección ambiental e igualdad de oportunidades.

Visión:

Ser referente regional de soluciones sustentables y servicios públicos municipales, posicionando a El Empalme como una ciudad ordenada, dinámica, segura, culta, inclusiva y saludable."|Gobiernos locales|2020-08-21T09:05:38-0500|Si
582|Gobierno Autónomo Descentralizado del Cantón Jipijapa|GAD-JIPIJAPA|https://www.gob.ec//sites/default/files/2022-12/800px-Escudo_de_Jipijapa.png|https://www.gob.ec/gad-jipijapa|https://jipijapa.gob.ec/|Municipal||Gobiernos locales|2022-12-07T12:29:44-0500|Si
265|Gobierno Autónomo Descentralizado del Cantón Palanda|GADCP|https://www.gob.ec//sites/default/files/2020-03/photo.jpg|https://www.gob.ec/gadcp|https://www.gadpalanda.gob.ec/|Municipal||Gobiernos locales|2020-04-13T15:52:35-0500|Si
482|Gobierno Autónomo Descentralizado del Cantón Paltas|GADC-PALTAS|https://www.gob.ec//sites/default/files/2020-08/escudopaltas%20sin%20fondo.png|https://www.gob.ec/gadc-paltas|https://www.alcaldiadepaltas.gob.ec/|Municipal|"MISIÓN Y VISIÓN

Misión: Planificar, Coordinar, Desarrollar y Construir un Cantón moderno con el fin de procurar una vida digna para sus habitantes, con acciones eficientes, transparentes, participativas y de equidad.

​

Visión: Para el año 2020 ser una institución reconocida en el país por su eficiencia administrativa y de gestión, comprometida, solidaria e integrada con la comunidad."|Gobiernos locales|2021-03-24T12:55:02-0500|Si
248|Gobierno Autónomo Descentralizado del Cantón Quinindé|GADMC-QUININDÉ|https://www.gob.ec//sites/default/files/2020-04/GADMQ%20-%20ESCUDO.jpg|https://www.gob.ec/gadmc-quininde||Municipal||Gobiernos locales|2021-03-19T17:18:47-0500|Si
264|Gobierno Autónomo Descentralizado del Cantón Santiago de Quero|GADMCSQ|https://www.gob.ec//sites/default/files/2020-07/logoque.jpg|https://www.gob.ec/gadmcsq|http://quero.gob.ec/|Municipal|"MISIÓN INSTITUCIONAL
		
			 

			El Gobierno Autónomo Descentralizado Municipal del Cantón Santiago de Quero,contribuirá al bienestar de los habitantes del Cantón Santiago de Quero, desarrollando acciones planificadas, mediante una gestión eficiente de los recursos comprometidos con el desarrollo armónico, social y económico del cantón, para el mejoramiento de la calidad de vida de su población, que con participación y equidad de todos los actores sociales dentro de un marco de transparencia y ética institucional.

			 
			
		VISIÓN INSTITUCIONAL
		
			 

			El Gobierno Autónomo Descentralizado Municipal del Cantón Santiago de Quero, en el próximo quinquenio será considerado un organismo que desarrolla una gestión social, política y económica de excelencia, considerado un polo que crece en forma planificada, con el desarrollo y aprovechamiento de sus recursos humanos  comprometidos con la institución para satisfacer las necesidades del cantón con énfasis en las áreas consideradas como de atención de calidad y calidez, producción agrícola y ganadera, cultura, turismo, el manejo sostenido de los recursos naturales, dotación de servicios básicos y equipamiento de infraestructura física, de salud y educación, aplicando políticas y valores organizacionales y midiendo su gestión a través de indicadores de gestión realizables.
			
		"|Gobiernos locales|2021-03-12T10:05:46-0500|Si
515|Gobierno Autónomo Descentralizado del Cantón Saraguro|GADMIS|https://www.gob.ec//sites/default/files/2021-05/logo.jpg|https://www.gob.ec/gadmis||Municipal|"

"|Gobiernos locales|2022-06-13T10:39:42-0500|Si
212|Gobierno Autónomo Descentralizado del Distrito Metropolitano de Quito|GADDMQ|https://www.gob.ec//sites/default/files/2019-07/Logo%20DMQ_1.png|https://www.gob.ec/gaddmq|http://www.quito.gob.ec|Municipal|"El Municipio del Distrito Metropolitano de Quito es el organismo que ejerce el gobierno del Distrito Metropolitano de Quito. Está encabezado por el Alcalde Metropolitano de Quito

Misión

Es un órgano de gobierno que actúa como facilitador de los esfuerzos de la comunidad en la planificación, ejecución, generación, distribución y uso de los servicios que hacen posible la realización de sus aspiraciones sociales."|Gobiernos locales|2020-04-13T15:55:52-0500|Si
508|Gobierno Autónomo Descentralizado del Municipio del Cantón Gonzalo Pizarro|GADMCGP|https://www.gob.ec//sites/default/files/2022-02/Logo.png|https://www.gob.ec/gadmcgp|https://gonzalopizarro.gob.ec/|Municipal|El Gobierno Autónomo Descentralizado Municipal del cantón Gonzalo Pizarro tiene como misión promover y alcanzar el desarrollo sostenible mediante la implementación del plan de desarrollo sostenible mediante e3l plan de desarrollo y ordenamiento territorial, el mismo que potenciará la conservación de las áreas protegidas del cantón y garantiza la actividad productiva  en zonas adecuadas para esta actividad, asegurando la prestación de servicios públicos  y el bienestar de todos los habitantes de Gonzalo Pizarro.|Gobiernos locales|2022-05-30T08:17:07-0500|Si
494|Gobierno Autónomo Descentralizado del Municipio del Cantón San Lorenzo|GADMCSL|https://www.gob.ec/|https://www.gob.ec/gadmcsl||Municipal||Gobiernos locales|2021-03-05T10:30:15-0500|Si
514|Gobierno Autónomo Descentralizado Intercultural y Participativo del Cantón Suscal|GADIPCS|https://www.gob.ec/|https://www.gob.ec/gadipcs||Gobiernos Autónomos Descentralizados||Gobiernos locales|2022-02-02T11:39:01-0500|Si
237|Gobierno Autónomo Descentralizado Municipal Cantón Baños de Agua Santa|GADMCBAS|https://www.gob.ec/|https://www.gob.ec/gadmcbas|https://municipiobanos.gob.ec/banos/index.php/es/|Municipal||Gobiernos locales|2021-03-12T09:34:48-0500|Si
464|Gobierno Autónomo Descentralizado Municipal Cantón Colimes|GADMC-COLIMES|https://www.gob.ec/|https://www.gob.ec/gadmc-colimes||Municipal||Gobiernos locales|2021-03-12T12:12:23-0500|Si
451|Gobierno Autónomo Descentralizado Municipal Cantón Coronel Marcelino Maridueña|GADMCCMM|https://www.gob.ec/|https://www.gob.ec/gadmccmm||Municipal||Gobiernos locales|2021-03-12T12:02:01-0500|Si
507|Gobierno Autónomo Descentralizado Municipal Cantón Chinchipe|GADMC-CHINCHIPE|https://www.gob.ec//sites/default/files/2021-05/Logo-png%20-%20copia.png|https://www.gob.ec/gadmc-chinchipe|https://www.gadchinchipe.gob.ec|Municipal||Gobiernos locales|2021-05-05T10:35:58-0500|Si
490|Gobierno Autónomo Descentralizado Municipal Cantón El Triunfo|GADMC-TRIUNFO|https://www.gob.ec/|https://www.gob.ec/gadmc-triunfo||Municipal|"Registro de la Propiedad y Mercantil del Canton el Triunfo

 "|Función Ejecutiva, Función Judicial, Función de Transparencia y Control Social, Gobiernos locales|2021-03-12T12:36:00-0500|Si
314|Gobierno Autónomo Descentralizado Municipal Cantón Isidro Ayora|GADMCSIA|https://www.gob.ec//sites/default/files/2020-05/LOGO%20ISIDRO%20AYORA%20REGISTRO%20DE%20LA%20PROPIEDAD.jpeg|https://www.gob.ec/gadmcsia|http://www.isidroayora.gob.ec/|Municipal|Registro de la Propiedad y Mercantil del Cantón Isidro Ayora. |Gobiernos locales|2022-03-23T13:58:03-0500|Si
460|Gobierno Autónomo Descentralizado Municipal Cantón Jujan|GADMC-JUJAN|https://www.gob.ec/|https://www.gob.ec/gadmc-jujan||Municipal||Gobiernos locales|2021-03-12T12:15:36-0500|Si
428|Gobierno Autónomo Descentralizado Municipal Cantón La Concordia|GADMC-CONCORDIA|https://www.gob.ec/|https://www.gob.ec/gadmc-concordia||Municipal||Gobiernos locales|2021-03-12T11:36:39-0500|Si
586|Gobierno Autónomo Descentralizado Municipal Cantón Puerto López|GADM-PUERTO LÓPEZ|https://www.gob.ec//sites/default/files/2022-08/logo1.png|https://www.gob.ec/gadm-puerto-lopez||Municipal||Gobiernos locales|2022-08-01T13:08:45-0500|Si
467|Gobierno Autónomo Descentralizado Municipal Cantón Salitre|GADMC-SALITRE|https://www.gob.ec//sites/default/files/2021-05/imagen%20.jpg|https://www.gob.ec/gadmc-salitre|http://www.salitre.gob.ec/|Municipal|"El Gobierno Autónomo Descentralizado Municipal del Salitre fue creado como cantón el 27 de noviembre de 1959 con el nombre de Urbina Jado, tiene como misión procurar el desarrollo integral, sistémico, inclusivo y sostenible del cantón Salitre, a través de la dotación eficaz de obras y servicios públicos, el ordenamiento territorial, el fortalecimiento de la identidad montuvia y el fomento de las capacidades humanas, en estricto cumplimiento de las competencias constitucionales para mejorar la calidad de vida de los salitreños.

 "|Gobiernos locales|2021-05-11T19:18:59-0500|Si
444|Gobierno Autónomo Descentralizado Municipal Cantón Santa Lucía|GADMC-SANTA LUCÍA|https://www.gob.ec//sites/default/files/2021-01/LOGO.png|https://www.gob.ec/gadmc-santa-lucia|http://www.gadsantalucia.gob.ec/|Municipal||Gobiernos locales|2021-04-29T09:25:52-0500|Si
280|Gobierno Autónomo Descentralizado Municipal Cuenca|GADM-CUENCA|https://www.gob.ec/|https://www.gob.ec/gadm-cuenca||Municipal||Gobiernos locales|2021-07-20T13:01:16-0500|Si
297|Gobierno Autónomo Descentralizado Municipal de Archidona|GADM-ARCHIDONA|https://www.gob.ec/|https://www.gob.ec/gadm-archidona||Municipal||Gobiernos locales|2021-03-05T11:00:33-0500|No
338|Gobierno Autónomo Descentralizado Municipal de Azogues|GADM-AZOGUES|https://www.gob.ec//sites/default/files/2020-07/LogoMedianoWebGesDoc_0.jpg|https://www.gob.ec/gadm-azogues|http://www.regproazo.gob.ec|Municipal|"
			
			Somos una Institución Pública encargada, de brindar los servicios de registro, bajo un sistema de información cronológica, personalizada y real, con alta capacidad, honestidad, calidad y calidez humana, eficiencia y eficacia organizacional, garantizando la seguridad jurídica. Contribuyendo al desarrollo económico y social del cantón
			
		
			
			Ser una entidad integrada al Sistema Nacional de Registro de Datos Públicos, liderando las propuestas de innovación y mejoramiento continuo en los procesos registrales del cantón.
			
		"|Gobiernos locales|2021-03-18T16:00:59-0500|Si
262|Gobierno Autónomo Descentralizado Municipal de Balao|GADMB|https://www.gob.ec//sites/default/files/2020-04/LOGO%20GADM%20BALAO.png|https://www.gob.ec/gadmb|http://www.municipiodebalao.gob.ec/|Municipal||Gobiernos locales|2020-10-05T09:42:55-0500|Si
485|Gobierno Autónomo Descentralizado Municipal de Balsas|GADM-BALSAS|https://www.gob.ec//sites/default/files/2021-01/Logo%20Balsas_0.png|https://www.gob.ec/gadm-balsas|http://balsas.gob.ec/|Municipal|El Registro de la Propiedad del GAD Balsas, registra las propiedades de los predios correspondientes a los sectores urbano, suburbano, rural y de cualquier otra característica territorial dentro de sus competencias conferidas por el COOTAD, generando la historia de todos y cada uno de los predios con la información relativa a propiedades con sus correspondientes actos, para emitir los certificados y/o inscripciones que requiera la ciudadanía usuaria de nuestros servicios|Gobiernos locales|2021-03-18T16:58:33-0500|Si
463|Gobierno Autónomo Descentralizado Municipal de Carlos Julio Arosemena Tola|GADMCJAT|https://www.gob.ec/|https://www.gob.ec/gadmcjat||Municipal||Gobiernos locales|2023-01-31T08:54:13-0500|Si
523|Gobierno Autónomo Descentralizado Municipal de Cascales|GADMC|https://www.gob.ec/|https://www.gob.ec/gadmc||Municipal||Gobiernos locales|2021-03-05T10:48:45-0500|Si
267|Gobierno Autónomo Descentralizado Municipal de Cayambe|GADIPMC|https://www.gob.ec//sites/default/files/2021-01/Nuevo%20Logo%202.jpg|https://www.gob.ec/gadipmc|https://municipiocayambe.gob.ec/|Municipal||Gobiernos locales|2021-01-13T12:15:14-0500|Si
472|Gobierno Autónomo Descentralizado Municipal de Cuyabeno|GADM - CUYABENO|https://www.gob.ec/|https://www.gob.ec/gadm-cuyabeno||Municipal||Gobiernos locales|2021-03-05T10:41:48-0500|Si
581|Gobierno Autónomo Descentralizado Municipal de El Carmen|GAD-EL-CARMEN|https://www.gob.ec//sites/default/files/2022-05/logo-ing2.png|https://www.gob.ec/gad-carmen|https://elcarmen.gob.ec|Municipal|"Misión: Liderar el desarrollo local sustentable desde una perspectiva de inclusión, innovación, participación y corresponsabilidad para favorecer a la naturaleza en su esencia, el desarrollo económico, productivo, comercial, turístico y social, generando igualdad de oportunidades y una convivencia social armoniosa.

Visión: Ser reconocida como una institución eficaz y eficiente en brindar obras y servicios para mejorar la vida de nuestros ciudadanos, conservando la esencia de la naturaleza, a través de una gestión administrativa inteligente, creativa, innovadora, apropiada y transparente de los recursos, impulsora de la actividad productiva y turística, convirtiendo a El Carmen al 2030 en polo de desarrollo y referente nacional como cantón moderno, seguro y ordenado."|Gobiernos locales|2022-05-28T09:45:01-0500|Si
446|Gobierno Autónomo Descentralizado Municipal de Espejo|GADME|https://www.gob.ec/|https://www.gob.ec/gadme||Municipal||Gobiernos locales|2021-03-05T09:46:46-0500|Si
218|GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE GUAYAQUIL|GADMG|https://www.gob.ec//sites/default/files/2020-01/Logo%20Municipio.png|https://www.gob.ec/gadmg|https://guayaquil.gob.ec/|Municipal|"Misión:

Procurar el bien común local y dentro de éste en forma primordial la atención a las necesidades básicas del cantón, del área urbana y de sus parroquias rurales; mediante la determinación de políticas para el cumplimiento de los fines de cada rama de su administración. 

Visión:

Ser el Gobierno Local más eficiente en el país en brindar obras y servicios, para lograr el mejoramiento de la calidad de vida de la colectividad, a través de la gestión administrativa apropiada de los recursos, el uso de tecnología de información y el impulso de la actividad turística."|Gobiernos locales|2020-04-13T15:57:59-0500|Si
453|Gobierno Autónomo Descentralizado Municipal de la Maná|GADM-MANÁ|https://www.gob.ec/|https://www.gob.ec/gadm-mana||Municipal||Gobiernos locales|2021-03-05T11:40:19-0500|Si
433|Gobierno Autónomo Descentralizado Municipal de la Provincia del Cañar|GADMPC|https://www.gob.ec//sites/default/files/2020-07/RP.png|https://www.gob.ec/gadmpc|http://www.regprocanar.gob.ec/|Municipal|El Registro de la Propiedad de Cañar forma parte del GADIC Cañar, como órgano adscrito al mismo, gozando de autonomía administrativa y registral. Donde su función primordial es la inscripción de los instrumentos públicos, títulos y demás documentos que la Ley exige o permite que se inscriban en los registros correspondientes. |Gobiernos locales|2021-03-18T15:57:54-0500|Si
246|Gobierno Autónomo Descentralizado Municipal del cantón Aguarico|GADMCA|https://www.gob.ec//sites/default/files/2020-10/logocorreo.png|https://www.gob.ec/gadmca|https://www.aguarico.gob.ec/gadaguarico/|Municipal|"Misión

Ofrecer a la comunidad obras y servicios que permitan el desarrollo humano, productivo, social, cultural y ambiental, con participación y comprometimiento ciudadano."|Gobiernos locales|2020-10-21T16:29:32-0500|Si
590|Gobierno Autónomo Descentralizado Municipal del Cantón Alausí|GAD Municipal Canton Alausi|https://www.gob.ec/|https://www.gob.ec/gad-municipal-canton-alausi||Municipal|||2022-11-28T16:00:18-0500|Si
484|Gobierno Autónomo Descentralizado Municipal del Cantón Antonio Ante|GADMC-ANTONIO ANTE|https://www.gob.ec/|https://www.gob.ec/gadmc-antonio||Municipal||Gobiernos locales|2021-04-13T11:40:54-0500|Si
318|Gobierno Autónomo Descentralizado Municipal del Cantón Arajuno|GADMC-ARAJUNO|https://www.gob.ec/|https://www.gob.ec/gadmc-arajuno||Municipal||Gobiernos locales|2021-03-12T10:11:15-0500|No
512|Gobierno Autónomo Descentralizado Municipal del Cantón Arenillas|GADMC-ARENILLAS|https://www.gob.ec/|https://www.gob.ec/gadmc-arenillas||Municipal||Gobiernos locales|2021-03-18T17:01:58-0500|Si
345|Gobierno Autónomo Descentralizado Municipal del Cantón Atahualpa|GADMC-ATAHUALPA|https://www.gob.ec/|https://www.gob.ec/gadmc-atahualpa||Municipal||Gobiernos locales|2021-03-18T16:40:12-0500|Si
414|Gobierno Autónomo Descentralizado Municipal del Cantón Baba|GADMC-BABA|https://www.gob.ec//sites/default/files/2021-05/4.jpg|https://www.gob.ec/gadmc-baba|https://www.municipiodebaba.gob.ec/index.php|Municipal|"Misión Institucional.- 

El Gobierno Autónomo Descentralizado Municipal del Cantón de Baba, es una entidad que pertenece al sector público, con autonomía administrativa y financiera, que concentra su gestión en entregar a su población urbana y rural una adecuada planificación territorial; fomento al desarrollo humano, comercial y social de manera integral; gestión en el ordenamiento del crecimiento urbanístico y rural; servicios básicos de calidad; oportuna ayuda social y fomento al turismo, educación, cultura, deportes y recreación; en un ambiente de respeto, colaboración y transparencia.Visión Institucional.-

La entidad al año 2021, contará con una administración que fomente el bienestar, el desarrollo social integral de su población urbana y rural; entregando servicios básicos de calidad y liderando la organización del territorio para lograr el reconocimiento Provincial y Nacional."|Gobiernos locales|2021-05-02T11:22:09-0500|Si
443|Gobierno Autónomo Descentralizado Municipal del Cantón Babahoyo|GADMCB|https://www.gob.ec/|https://www.gob.ec/gadmcb||Municipal||Gobiernos locales|2021-03-24T13:54:02-0500|Si
478|Gobierno Autónomo Descentralizado Municipal del Cantón Biblian|GADMC-BIBLIAN|https://www.gob.ec//sites/default/files/2021-04/LogoLEY.png|https://www.gob.ec/gadmc-biblian|https://gadbiblian.gob.ec/|Municipal|"Misión

 El Gobierno Autónomo Descentralizado del Cantón Biblián, es un organismo de gobierno local encargado de promover el desarrollo sustentable del cantón, utilizando adecuadamente la planificación como herramienta de gestión, el tratamiento equitativo a los problemas que le incumben, la participación ciudadana y cabal rendimiento de cuentas, con el propósito de contribuir al bienestar material y espiritual de la colectividad, el fortalecimiento del civismo, la confraternidad, el progreso y la unidad nacional, fortalecer su economía a través de la dotación, desarrollo y conservación de la infraestructura  vial, servicios de alcantarillado, agua potable, salud, higiene, saneamiento  ambiental, seguridad ciudadana, educación, cultura y demás servicios  municipales. Su acción se sujetará a las políticas, estrategias y objetivos del plan de desarrollo de la municipalidad."|Gobiernos locales|2021-05-13T22:19:21-0500|Si
561|Gobierno Autónomo Descentralizado Municipal del Cantón Bolívar-Carchi|GADMC-BOLÍVAR-CARCHI|https://www.gob.ec//sites/default/files/2021-05/logo%20%282%29.png|https://www.gob.ec/gadmc-bolivar-carchi|http://www.municipiobolivar.gob.ec/|Municipal|GAD MUNICIPAL DEL CANTÓN BOLÍVAR|Gobiernos locales|2021-09-14T14:47:59-0500|Si
560|Gobierno Autónomo Descentralizado Municipal del Cantón Bolívar-Manabí|GADMC-BOLÍVAR-MANABÍ|https://www.gob.ec//sites/default/files/2021-05/LOGO_BLANCO.jpg|https://www.gob.ec/gadmc-bolivar-manabi|http://www.gadbolivar.gob.ec|Municipal||Gobiernos locales|2021-05-28T09:05:26-0500|Si
439|Gobierno Autónomo Descentralizado Municipal del Cantón Buena Fe|GADMC-BF|https://www.gob.ec/|https://www.gob.ec/gadmc-bf||Municipal||Gobiernos locales|2021-03-24T13:31:14-0500|Si
430|Gobierno Autónomo Descentralizado Municipal del Cantón Caluma|GADMC-CALUMA|https://www.gob.ec/|https://www.gob.ec/gadmc-caluma||Municipal|"Visión

Convertirnos en un Gobierno Autónomo Descentralizado Municipal, reconocido como promotor y articulador de los procesos sociales, económico, ambientales y culturales con capacidad, autonómica, responsabilidad, compromiso ético, social y mejoramiento continuo, en concordancia a lo establecido en la Constitución, el COOTAD y las leyes de la República del Ecuador; inspirador de confianza y credibilidad que responda a la inclusión directa de la participación ciudadana encaminada al cumplimiento de un desarrollo sostenido y sustentable.

Misión

Promover, facilitar, orientar, el desarrollo humano equitativo, equilibrado, sostenible e integrado de la gestión municipal para todo el territorio cantonal y sus áreas de influencia, en base a un sistema participativo, concertado e incluyente, que fomente valores culturales e identidades con un enfoque cantonal."|Gobiernos locales|2022-06-21T15:47:40-0500|Si
481|Gobierno Autónomo Descentralizado Municipal del Cantón Calvas|GADMC-CALVAS|https://www.gob.ec//sites/default/files/2020-07/calvas_0.jpg|https://www.gob.ec/gadmc-calvas|http://www.gobiernocalvas.gob.ec|Municipal|Planificar, gestionar, coordinar, supervisar y actuar como facilitador de los servicios a la comunidad, para  la  realización  de  las  aspiraciones  Sociales-Culturales, Ambientales,  Económico-Productivas, Asentamientos Humanos, Conectividad y Movilidad y Deportivas; en un ambiente de calidad y de realización humana, transparente, con talento humano capacitado y competitivo.|Gobiernos locales|2022-04-26T10:41:30-0500|Si
521|Gobierno Autónomo Descentralizado Municipal del Cantón Camilo Ponce Enriquez|GADMCCPE|https://www.gob.ec//sites/default/files/2020-08/logo.png|https://www.gob.ec/gadmccpe|https://www.camiloponce.gob.ec/cpe/|Municipal||Gobiernos locales|2021-03-18T11:09:05-0500|Si
476|Gobierno Autónomo Descentralizado Municipal del Cantón Catamayo|GADMC-CATAMAYO|https://www.gob.ec//sites/default/files/2022-05/Logo%20GAD_Mesa%20de%20trabajo%201_Mesa%20de%20trabajo%201.png|https://www.gob.ec/gadmc-catamayo|https://www.catamayo.gob.ec|Municipal||Gobiernos locales|2022-05-24T10:43:01-0500|Si
520|Gobierno Autónomo Descentralizado Municipal del Cantón Celica|GADMCC|https://www.gob.ec//sites/default/files/2020-08/celica_0.jpg|https://www.gob.ec/gadmcc|https://gadcelica.gob.ec/|Municipal|El Gobierno Autónomo Descentralizado Municipal del Cantón Celica promueve el desarrollo comunitario a través de un constante y sólido proceso de organización social denominado gobiernos comunales, con la participación activa de la ciudadanía y los diferentes entes públicos o privados; en forma planificada y regulada con especial atención a los servicios básicos de agua potable y saneamiento, acción ambiental, eco-turismo para satisfacer las necesidades prioritarias de cada comunidad, demostrando transparencia, eficiencia, y equidad en la gestión y distribución de los recursos.|Gobiernos locales|2021-03-24T12:35:54-0500|Si
506|Gobierno Autónomo Descentralizado Municipal del Cantón Centinela del Cóndor|GADMC-CENTINELA CONDOR|https://www.gob.ec/|https://www.gob.ec/gadmc-centinela-condor||Municipal||Gobiernos locales|2021-04-07T16:54:55-0500|Si
522|Gobierno Autónomo Descentralizado Municipal del Cantón Cevallos|GADMDCC|https://www.gob.ec//sites/default/files/2021-01/Logo%20Grande.jpeg|https://www.gob.ec/gadmdcc|http://www.cevallos.gob.ec/|Gobiernos Autónomos Descentralizados|"MISION

Planear, implementar y sostener las acciones del desarrollo del gobierno local. Dinamizar los proyectos de obras y servicios con calidad y oportunidad, que aseguren el desarrollo social y económico de la población, con la participación directa y efectiva de los diferentes actores sociales y dentro de un marco de transparencia  y ética institucional  y con el uso óptimo de los recursos humanos altamente comprometidos, capacitados y motivados.

VISION

En los próximos cinco años, se constituirá en Gobierno Local, siendo un ejemplo del desarrollo de la región  y contará con una organización interna, altamente eficiente, que administre productos y servicios compatibles con la demanda de la sociedad y capaz de asumir los nuevos roles vinculados con el desarrollo, con identidad cultural y de genero, descentralizando y optimizando los recursos, que asegure la calidad de vida de la población, basado en leyes, ordenanzas y reglamentos, impulsado por sus autoridades y apoyado por la comunidad."|Gobiernos locales|2021-01-21T08:50:51-0500|Si
461|Gobierno Autónomo Descentralizado Municipal del Cantón Cumandá|GADMC-CUMANDÁ|https://www.gob.ec//sites/default/files/2022-02/LOGO%20GADM%20DE%20CUMAND%C3%81-1.png|https://www.gob.ec/gadmc-cumanda|https://www.cumanda.gob.ec/|Municipal|"Somos una institución que trabaja con la comunidad de manera activa, brinda espacios de participación ciudadana, respeta y propone estrategias para preservar, gestionar y ejecutarlas obras de impacto para el Cantón, además de apoyar servicios de educación, salud, cultura y deportes que les darán a nuestros Cumandenses una mejor calidad de vida.

Promover el desarrollo socio económico a través de la actividad turística generando las mejores condiciones para lograr dicho objetivo mediante la conservación y puesta en valor de nuestros recursos naturales."|Gobiernos locales|2022-09-13T08:34:41-0500|Si
436|Gobierno Autónomo Descentralizado Municipal del Cantón Chaguarpamba|GADMC-CHAGUARPAMBA|https://www.gob.ec/|https://www.gob.ec/gadmc-chaguarpamba||Municipal||Gobiernos locales|2021-03-24T12:44:25-0500|Si
535|Gobierno Autónomo Descentralizado Municipal del Cantón Chambo|GADMC-CHAMBO|https://www.gob.ec//sites/default/files/2020-10/GAD%20Chambo.JPG|https://www.gob.ec/gadmc-chambo|https://www.gobiernodechambo.gob.ec/chambo/index.php/component/content/category/49-concurso-de-meritos-y-oposicion|Municipal||Gobiernos locales|2021-03-18T16:17:32-0500|Si
548|Gobierno Autónomo Descentralizado Municipal del Cantón Chilla|GADMC-CHILLA|https://www.gob.ec/|https://www.gob.ec/gadmc-chilla||Municipal|||2021-03-18T17:09:29-0500|Si
427|Gobierno Autónomo Descentralizado Municipal del Cantón Chillanes|GADMCCH|https://www.gob.ec/|https://www.gob.ec/gadmcch||Municipal||Gobiernos locales|2021-03-18T11:45:18-0500|Si
550|Gobierno Autónomo Descentralizado Municipal del Cantón Chimbo|GADMC-CHIMBO|https://www.gob.ec//sites/default/files/2021-03/LOGO.jpg|https://www.gob.ec/gadmc-chimbo|http://www.gadchimbo.gob.ec/|Municipal|"MISIÓN

Contribuir al bienestar de la sociedad del Cantón Chimbo a través de la dotación de obras y servicios públicos, desarrollo humano, social, turismo, interculturalidad, ambiental y productivo para promover el desarrollo integral sostenible y procurar el mejoramiento de la calidad de vida con participación ciudadana y equidad.

VISIÓN

 El Gobierno Autónomo Descentralizado Municipal del Cantón Chimbo, se constituirá en un ejemplo de desarrollo local y contará con una organización interna eficiente generadora de productos y servicios compatibles con la demanda de la sociedad para convertir a Chimbo en un modelo de progreso, de manera sustentable, respetando el ambiente, promoviendo la interculturalidad, la inclusión social, el turismo y la equidad de género, generando productos y servicios públicos de calidad con un talento humano idóneo y capacitado."|Gobiernos locales|2022-05-11T10:36:21-0500|Si
551|Gobierno Autónomo Descentralizado Municipal del Cantón Chone|GADMC-CHONE|https://www.gob.ec/|https://www.gob.ec/gadmc-chone|https://www.chone.gob.ec/|Municipal||Gobiernos locales|2021-05-17T14:35:27-0500|Si
441|Gobierno Autónomo Descentralizado Municipal del Cantón Chordeleg|GADMC-CHORDELEG|https://www.gob.ec/|https://www.gob.ec/gadmc-chordeleg||Municipal||Gobiernos locales|2021-05-12T10:15:10-0500|Si
527|Gobierno Autónomo Descentralizado Municipal del Cantón Chunchi|GADMC-CHUNCHI|https://www.gob.ec/|https://www.gob.ec/gadmc-chunchi||Municipal||Gobiernos locales|2021-05-26T11:06:18-0500|Si
